date,pred_low,pred_high,actual_low,actual_high,profit,in_range
2024-02-26,2008.9750366210938,2044.5249633789062,2024.800048828125,2035.4000244140625,-0.26212683461842773,True
2024-02-27,2022.1500549316406,2038.0500183105469,2034.0,2035.9000244140625,-0.3,True
2024-02-28,2033.5249938964844,2036.3750305175781,2024.800048828125,2037.0,-0.37739657878598,False
2024-02-29,2021.7500610351562,2040.0499877929688,2034.300048828125,2049.800048828125,-0.3,False
2024-03-01,2030.425048828125,2053.675048828125,2041.800048828125,2086.89990234375,-0.3,False
2024-03-04,2030.5250854492188,2098.1748657226562,2080.699951171875,2119.800048828125,-0.07048117327379977,False
2024-03-05,2070.9249267578125,2129.5750732421875,2111.39990234375,2133.5,-0.0997278312520343,False
2024-03-06,2105.8748779296875,2139.0250244140625,2125.5,2150.300048828125,-0.2873764575788791,False
2024-03-07,2119.2999877929688,2156.5000610351562,2147.0,2163.0,-0.2693510420307433,False
2024-03-08,2143.0,2167.0,2166.300048828125,2194.89990234375,-0.3,False
2024-03-11,2159.1500854492188,2202.0498657226562,2177.199951171875,2184.0,-0.26296107118372203,True
2024-03-12,2175.4999389648438,2185.7000122070312,2160.39990234375,2182.699951171875,-2.3774149486592053,False
2024-03-13,2154.8248901367188,2188.2749633789062,2162.5,2175.39990234375,-0.29221421991718666,True
2024-03-14,2159.2750244140625,2178.6248779296875,2162.300048828125,2163.0,-0.3,True
2024-03-15,2162.1250610351562,2163.1749877929688,2157.300048828125,2161.699951171875,-0.9693194209736058,False
2024-03-18,2156.2000732421875,2162.7999267578125,2146.199951171875,2160.699951171875,-0.3,False
2024-03-19,2142.574951171875,2164.324951171875,2156.10009765625,2156.300048828125,-0.3,True
2024-03-20,2156.0501098632812,2156.3500366210938,2150.89990234375,2185.89990234375,-0.3,False
2024-03-21,2142.14990234375,2194.64990234375,2182.39990234375,2211.60009765625,-0.1925336526542131,False
2024-03-22,2175.099853515625,2218.900146484375,2157.5,2179.60009765625,-2.5959544772352032,False
2024-03-25,2151.9749755859375,2185.1251220703125,2166.199951171875,2179.39990234375,-0.29429040875752904,True
2024-03-26,2162.8999633789062,2182.6998901367188,2175.60009765625,2182.699951171875,-0.3,False
2024-03-27,2173.8251342773438,2184.4749145507812,2172.10009765625,2196.199951171875,-0.3,False
2024-03-28,2166.0751342773438,2202.2249145507812,2187.10009765625,2234.10009765625,-0.2675544500038179,False
2024-04-01,2175.35009765625,2245.85009765625,2230.0,2264.199951171875,-0.11011591242903596,False
2024-04-02,2221.4500122070312,2272.7499389648438,2247.60009765625,2279.199951171875,-0.10808162412189448,False
2024-04-03,2239.7001342773438,2287.0999145507812,2267.89990234375,2298.800048828125,-0.17965813137928333,False
2024-04-04,2260.1748657226562,2306.5250854492188,2280.0,2302.89990234375,-0.16909276433213405,True
2024-04-05,2274.2750244140625,2308.6248779296875,2267.39990234375,2328.39990234375,-0.3,False
2024-04-08,2252.14990234375,2343.64990234375,2319.0,2341.800048828125,0.00922057687758604,True
2024-04-09,2313.2999877929688,2347.5000610351562,2337.800048828125,2364.699951171875,-0.3,False
2024-04-10,2331.0750732421875,2371.4249267578125,2327.699951171875,2358.10009765625,-0.4158255188871852,False
2024-04-11,2320.0999145507812,2365.7001342773438,2330.60009765625,2376.300048828125,-0.12822801508883483,False
2024-04-12,2319.1751098632812,2387.7250366210938,2334.300048828125,2429.0,0.25051641330644164,False
2024-04-15,2310.6250610351562,2452.6749877929688,2326.0,2384.699951171875,0.622411902610629,True
2024-04-16,2311.3250122070312,2399.3749389648438,2371.39990234375,2390.800048828125,-0.05341689937120922,True
2024-04-17,2366.5498657226562,2395.6500854492188,2369.300048828125,2391.39990234375,-0.3,True
2024-04-18,2363.7750854492188,2396.9248657226562,2368.39990234375,2384.39990234375,-0.3,True
2024-04-19,2364.39990234375,2388.39990234375,2377.300048828125,2399.800048828125,-0.3,False
2024-04-22,2371.675048828125,2405.425048828125,2326.89990234375,2383.300048828125,-5.258041093878356,False
2024-04-23,2312.7998657226562,2397.4000854492188,2294.199951171875,2330.800048828125,-0.07742240757228475,False
2024-04-24,2285.0499267578125,2339.9500732421875,2314.60009765625,2328.699951171875,-0.1877587380813423,True
2024-04-25,2311.0751342773438,2332.2249145507812,2305.0,2329.800048828125,-0.3,False
2024-04-26,2298.7999877929688,2336.0000610351562,2332.800048828125,2347.89990234375,-0.29547309256969606,False
2024-04-29,2329.0250854492188,2351.6748657226562,2327.89990234375,2345.5,-0.3,False
2024-04-30,2323.4998779296875,2349.9000244140625,2291.39990234375,2322.5,-4.421193510939102,False
2024-05-01,2283.6248779296875,2330.2750244140625,2283.800048828125,2327.300048828125,-0.05655142881915162,True
2024-05-02,2272.925048828125,2338.175048828125,2292.300048828125,2324.699951171875,0.030237492197308258,True
2024-05-03,2284.2000732421875,2332.7999267578125,2277.60009765625,2301.0,-0.19538785219058669,False
2024-05-06,2271.7501220703125,2306.8499755859375,2314.199951171875,2325.5,-0.3,False
2024-05-07,2311.3749389648438,2328.3250122070312,2315.199951171875,2324.300048828125,-0.3,True
2024-05-08,2312.9249267578125,2326.5750732421875,2313.60009765625,2313.60009765625,-0.3,True
2024-05-09,2313.60009765625,2313.60009765625,2310.699951171875,2339.5,-0.3,False
2024-05-10,2303.4999389648438,2346.7000122070312,2367.300048828125,2367.300048828125,-0.3,False
2024-05-13,2367.300048828125,2367.300048828125,2336.10009765625,2358.300048828125,-0.3,False
2024-05-14,2330.5501098632812,2363.8500366210938,2336.0,2358.0,-0.3,True
2024-05-15,2330.5,2363.5,2356.0,2388.699951171875,-0.3,False
2024-05-16,2347.8250122070312,2396.8749389648438,2380.0,2392.199951171875,-0.22941589381031596,True
2024-05-17,2376.9500122070312,2395.2499389648438,2380.699951171875,2415.800048828125,-0.3,False
2024-05-20,2371.9249267578125,2424.5750732421875,2409.699951171875,2435.800048828125,-0.2017712273261279,False
2024-05-21,2403.1749267578125,2442.3250732421875,2421.0,2429.5,-0.28741414653584874,True
2024-05-22,2418.875,2431.625,2375.800048828125,2417.60009765625,-3.970761632177095,False
2024-05-23,2365.3500366210938,2428.0501098632812,2335.0,2371.199951171875,-4.046912006734197,False
2024-05-24,2325.9500122070312,2380.2499389648438,2332.5,2345.39990234375,-0.20407126146788745,True
2024-05-28,2329.2750244140625,2348.6248779296875,2336.89990234375,2359.699951171875,-0.3,False
2024-05-29,2331.1998901367188,2365.3999633789062,2340.300048828125,2340.300048828125,-0.3,True
2024-05-30,2340.300048828125,2340.300048828125,2320.800048828125,2349.5,-0.3,False
2024-05-31,2313.6250610351562,2356.6749877929688,2319.0,2354.0,-0.1603406170882898,True
2024-06-03,2310.25,2362.75,2312.0,2347.5,-0.04745957017517044,True
2024-06-04,2303.125,2356.375,2313.89990234375,2347.699951171875,-0.050656256821852486,True
2024-06-05,2305.4498901367188,2356.1499633789062,2326.199951171875,2354.300048828125,-0.11288188083253597,True
2024-06-06,2319.1749267578125,2361.3250732421875,2355.0,2375.800048828125,-0.27740869612528074,False
2024-06-07,2349.7999877929688,2381.0000610351562,2285.39990234375,2385.10009765625,-5.95655316150701,False
2024-06-10,2260.474853515625,2410.025146484375,2290.5,2309.300048828125,0.008244632830210152,True
2024-06-11,2285.7999877929688,2314.0000610351562,2300.0,2314.10009765625,-0.3,False
2024-06-12,2296.4749755859375,2317.6251220703125,2310.300048828125,2338.699951171875,-0.3,False
2024-06-13,2303.2000732421875,2345.7999267578125,2296.199951171875,2317.699951171875,-0.6305838064802549,False
2024-06-14,2290.824951171875,2323.074951171875,2305.800048828125,2331.39990234375,-0.3,False
2024-06-17,2299.4000854492188,2337.7998657226562,2309.60009765625,2320.199951171875,-0.2784465142800523,True
2024-06-18,2306.9501342773438,2322.8499145507812,2311.800048828125,2330.39990234375,-0.3,False
2024-06-20,2307.1500854492188,2335.0498657226562,2328.300048828125,2354.0,-0.3,False
2024-06-21,2321.8750610351562,2360.4249877929688,2316.39990234375,2331.199951171875,-0.9838651392806892,False
2024-06-24,2312.6998901367188,2334.8999633789062,2322.699951171875,2332.89990234375,-0.3,True
2024-06-25,2320.1499633789062,2335.4498901367188,2316.60009765625,2333.0,-0.7574962412169861,False
2024-06-26,2312.5001220703125,2337.0999755859375,2298.0,2314.39990234375,-2.01629868622144,False
2024-06-27,2293.9000244140625,2318.4998779296875,2295.0,2329.0,-0.3,False
2024-06-28,2286.5,2337.5,2319.0,2338.300048828125,-0.17197231833910034,False
2024-07-01,2314.1749877929688,2343.1250610351562,2321.699951171875,2329.699951171875,-0.3,True
2024-07-02,2319.699951171875,2331.699951171875,2323.0,2334.60009765625,-0.3,False
2024-07-03,2320.0999755859375,2337.5001220703125,2330.89990234375,2361.60009765625,-0.3,False
2024-07-05,2323.224853515625,2369.275146484375,2354.89990234375,2388.5,-0.22777790103461482,False
2024-07-08,2346.4998779296875,2396.9000244140625,2352.800048828125,2383.800048828125,-0.10776851449213548,True
2024-07-09,2345.050048828125,2391.550048828125,2360.10009765625,2363.699951171875,-0.28206136300774953,True
2024-07-10,2359.2001342773438,2364.5999145507812,2365.800048828125,2377.0,-0.3,False
2024-07-11,2363.0000610351562,2379.7999877929688,2378.699951171875,2416.699951171875,-0.3,False
2024-07-12,2369.199951171875,2426.199951171875,2391.300048828125,2414.0,-0.12531426342259894,True
2024-07-15,2385.6250610351562,2419.6749877929688,2422.89990234375,2436.0,-0.3,False
2024-07-16,2419.6248779296875,2439.2750244140625,2427.39990234375,2462.39990234375,-0.3,False
2024-07-17,2418.64990234375,2471.14990234375,2454.800048828125,2473.10009765625,-0.19920281442977755,False
2024-07-18,2450.2250366210938,2477.6751098632812,2451.800048828125,2466.0,-0.3,True
2024-07-19,2448.2500610351562,2469.5499877929688,2395.5,2419.199951171875,-6.735812010827019,False
2024-07-22,2389.5750122070312,2425.1249389648438,2392.0,2402.10009765625,-0.3,True
2024-07-23,2389.4749755859375,2404.6251220703125,2388.699951171875,2404.60009765625,-0.3,False
2024-07-24,2384.7249145507812,2408.5751342773438,2411.60009765625,2421.0,-0.3,False
2024-07-25,2409.2501220703125,2423.3499755859375,2351.89990234375,2365.5,-7.420417816617182,False
2024-07-26,2348.4998779296875,2368.9000244140625,2368.699951171875,2386.89990234375,-0.3,False
2024-07-29,2364.1499633789062,2391.4498901367188,2377.300048828125,2377.300048828125,-0.3,True
2024-07-30,2377.300048828125,2377.300048828125,2373.800048828125,2409.300048828125,-0.3,False
2024-07-31,2364.925048828125,2418.175048828125,2402.800048828125,2447.60009765625,-0.19510505070158637,False
