ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1776560460000,1005.3425,18.7722,19.9144,-14.5719,1.1422,0.0,28,0
1776564060000,1004.6852,18.7722,19.9144,-15.2291,1.1422,0.0,28,0
1776567660000,1003.9209,18.7722,19.9144,-15.9935,1.1422,0.0,28,0
1776571260000,1004.4256,18.4083,19.5506,-15.125,1.1422,0.0,28,0
1776574860000,1004.3582,18.4083,19.5506,-15.1923,1.1422,0.0,28,0
1776578460000,1003.5061,18.4083,19.5506,-16.0445,1.1422,0.0,28,0
1776582060000,1002.8834,18.4083,19.5506,-16.6672,1.1422,0.0,28,0
1776585660000,1001.6547,16.6137,17.7864,-16.1317,1.1727,0.0,29,0
1776589260000,1001.8988,16.6137,17.7864,-15.8876,1.1727,0.0,29,0
1776592860000,1000.277,16.6137,17.7864,-17.5094,1.1727,0.0,29,0
1776596460000,1001.9003,16.6137,17.7864,-15.8861,1.1727,0.0,29,0
1776600060000,1003.8038,16.8654,18.0381,-14.2343,1.1727,0.0,29,0
1776603660000,1004.4855,16.8654,18.0381,-13.5526,1.1727,0.0,29,0
1776607260000,1006.1084,16.5846,17.7573,-11.6489,1.1727,0.0,29,0
1776610860000,1005.8159,16.7469,17.9196,-12.1037,1.1727,0.0,29,0
1776614460000,1005.2602,16.7469,17.9196,-12.6594,1.1727,0.0,29,0
1776618060000,1002.8637,16.7469,17.9196,-15.0559,1.1727,0.0,29,0
1776621660000,1001.0042,16.8268,17.9995,-16.9953,1.1727,0.0,29,0
1776625260000,1001.1921,16.8268,17.9995,-16.8073,1.1727,0.0,29,0
1776628860000,1000.4516,16.8268,17.9995,-17.5479,1.1727,0.0,29,0
1776632460000,998.8198,16.8268,17.9995,-19.1796,1.1727,0.0,29,0
1776636060000,995.6529,14.0421,15.2732,-19.6203,1.2311,0.0,30,0
1776639660000,994.3458,10.2299,11.5086,-17.1628,1.2787,0.0,32,0
1776643260000,992.9195,10.2299,11.5086,-18.5891,1.2787,0.0,32,0
1776646860000,996.6806,10.1288,11.4075,-14.7269,1.2787,0.0,32,0
1776650460000,998.1439,9.8844,11.163,-13.0191,1.2787,0.0,32,0
1776654060000,997.2845,9.8844,11.163,-13.8786,1.2787,0.0,32,0
1776657660000,998.012,9.8844,11.163,-13.151,1.2787,0.0,32,0
1776661260000,997.625,9.8844,11.163,-13.538,1.2787,0.0,32,0
1776664860000,996.7212,9.8844,11.163,-14.4418,1.2787,0.0,32,0
1776668460000,998.798,10.0504,11.3291,-12.5311,1.2787,0.0,32,0
1776672060000,998.299,9.0622,10.3796,-12.0806,1.3174,0.0,33,0
1776675660000,998.3889,9.0622,10.3796,-11.9907,1.3174,0.0,33,0
1776679260000,999.687,9.0622,10.3796,-10.6926,1.3174,0.0,33,0
1776682860000,999.2193,9.2289,10.5463,-11.327,1.3174,0.0,33,0
1776686460000,1000.0113,9.2289,10.5463,-10.535,1.3174,0.0,33,0
1776690060000,1000.7171,9.1616,10.479,-9.7619,1.3174,0.0,33,0
1776693660000,1000.5269,9.2491,10.5665,-10.0396,1.3174,0.0,33,0
1776697260000,999.4085,9.1635,10.4809,-11.0724,1.3174,0.0,33,0
