time,open,high,low,close,tick_volume,spread,real_volume
2026-04-30 09:16:00,4565.62,4566.03,4564.1,4564.12,447,130,0
2026-04-30 09:17:00,4564.17,4566.92,4563.67,4566.58,441,130,0
2026-04-30 09:18:00,4566.56,4568.15,4565.96,4566.0,537,130,0
2026-04-30 09:19:00,4565.97,4567.57,4565.94,4567.08,357,130,0
2026-04-30 09:20:00,4567.09,4568.06,4566.16,4568.06,390,130,0
2026-04-30 09:21:00,4568.07,4568.41,4567.19,4567.3,408,130,0
2026-04-30 09:22:00,4567.28,4567.73,4565.82,4567.52,403,130,0
2026-04-30 09:23:00,4567.53,4568.42,4567.3,4568.42,344,130,0
2026-04-30 09:24:00,4568.42,4571.09,4567.69,4570.96,407,130,0
2026-04-30 09:25:00,4570.95,4570.96,4568.53,4570.47,465,130,0
2026-04-30 09:26:00,4570.48,4571.02,4567.19,4567.34,553,130,0
2026-04-30 09:27:00,4567.36,4568.85,4567.12,4568.85,320,130,0
2026-04-30 09:28:00,4568.88,4569.94,4568.15,4569.89,259,130,0
2026-04-30 09:29:00,4569.89,4570.77,4568.88,4569.51,403,130,0
2026-04-30 09:30:00,4569.53,4572.43,4569.52,4572.33,485,130,0
2026-04-30 09:31:00,4572.33,4574.78,4571.75,4574.25,507,130,0
2026-04-30 09:32:00,4574.58,4578.24,4574.07,4577.13,509,130,0
2026-04-30 09:33:00,4577.07,4577.72,4574.61,4576.92,521,130,0
2026-04-30 09:34:00,4576.94,4578.14,4576.24,4577.03,583,130,0
2026-04-30 09:35:00,4577.01,4578.51,4575.97,4576.04,505,130,0
2026-04-30 09:36:00,4576.04,4578.32,4575.54,4577.91,488,130,0
2026-04-30 09:37:00,4577.83,4578.22,4576.51,4576.66,437,130,0
2026-04-30 09:38:00,4576.65,4577.23,4575.45,4576.48,463,130,0
2026-04-30 09:39:00,4576.48,4577.56,4575.31,4575.38,446,130,0
2026-04-30 09:40:00,4575.38,4575.7,4572.43,4572.67,514,130,0
2026-04-30 09:41:00,4572.69,4574.99,4572.13,4574.5,450,130,0
2026-04-30 09:42:00,4573.51,4575.05,4573.15,4574.61,421,130,0
2026-04-30 09:43:00,4574.61,4575.19,4573.86,4574.7,365,130,0
2026-04-30 09:44:00,4574.7,4575.17,4574.15,4575.16,321,130,0
2026-04-30 09:45:00,4575.16,4576.66,4574.78,4576.55,393,130,0
2026-04-30 09:46:00,4576.5,4577.8,4576.01,4576.73,390,130,0
2026-04-30 09:47:00,4576.76,4577.28,4575.7,4576.79,502,130,0
2026-04-30 09:48:00,4576.77,4577.52,4576.25,4577.51,379,130,0
2026-04-30 09:49:00,4577.51,4579.17,4577.47,4578.29,379,130,0
2026-04-30 09:50:00,4578.29,4579.61,4577.97,4579.57,363,130,0
2026-04-30 09:51:00,4579.57,4580.51,4579.2,4580.26,411,130,0
2026-04-30 09:52:00,4580.26,4583.2,4580.05,4582.1,354,130,0
2026-04-30 09:53:00,4582.14,4582.37,4580.41,4580.81,453,130,0
2026-04-30 09:54:00,4580.81,4584.04,4580.81,4583.91,439,130,0
2026-04-30 09:55:00,4583.87,4586.75,4583.73,4585.74,551,130,0
2026-04-30 09:56:00,4585.74,4586.05,4584.82,4585.41,467,130,0
2026-04-30 09:57:00,4585.41,4588.75,4585.38,4588.7,454,130,0
2026-04-30 09:58:00,4588.7,4591.59,4588.51,4589.29,493,130,0
2026-04-30 09:59:00,4589.39,4591.55,4588.88,4589.52,497,130,0
2026-04-30 10:00:00,4589.51,4591.0,4587.57,4588.83,526,130,0
2026-04-30 10:01:00,4588.79,4590.57,4588.02,4588.99,561,130,0
2026-04-30 10:02:00,4588.97,4589.04,4586.85,4587.65,510,130,0
2026-04-30 10:03:00,4587.64,4588.91,4586.87,4586.87,512,130,0
2026-04-30 10:04:00,4586.89,4588.34,4586.31,4586.32,480,130,0
2026-04-30 10:05:00,4586.33,4591.2,4586.24,4588.76,560,130,0
2026-04-30 10:06:00,4588.78,4592.47,4588.49,4591.79,470,130,0
2026-04-30 10:07:00,4591.78,4593.36,4591.2,4593.14,469,130,0
2026-04-30 10:08:00,4593.13,4593.34,4591.79,4592.07,473,130,0
2026-04-30 10:09:00,4592.15,4594.85,4591.72,4594.77,517,130,0
2026-04-30 10:10:00,4594.78,4595.53,4593.69,4594.72,488,130,0
2026-04-30 10:11:00,4594.71,4595.23,4593.29,4593.37,496,130,0
2026-04-30 10:12:00,4593.31,4593.91,4592.38,4592.58,510,130,0
2026-04-30 10:13:00,4592.65,4594.23,4591.28,4591.28,498,130,0
2026-04-30 10:14:00,4591.26,4592.33,4590.35,4591.67,462,130,0
2026-04-30 10:15:00,4591.68,4593.24,4591.29,4593.24,506,130,0
2026-04-30 10:16:00,4593.31,4593.69,4589.6,4589.67,536,130,0
2026-04-30 10:17:00,4589.79,4590.21,4587.59,4587.71,489,130,0
2026-04-30 10:18:00,4587.7,4590.01,4587.69,4589.83,499,130,0
2026-04-30 10:19:00,4589.83,4590.17,4588.01,4588.18,452,130,0
2026-04-30 10:20:00,4588.25,4588.29,4585.52,4586.47,445,130,0
2026-04-30 10:21:00,4586.48,4587.7,4585.66,4587.15,407,130,0
2026-04-30 10:22:00,4587.22,4587.6,4585.41,4585.49,407,130,0
2026-04-30 10:23:00,4585.49,4588.34,4584.91,4588.21,389,130,0
2026-04-30 10:24:00,4588.2,4588.94,4587.58,4588.13,402,130,0
2026-04-30 10:25:00,4588.12,4588.3,4586.96,4587.84,439,130,0
2026-04-30 10:26:00,4587.84,4589.59,4587.65,4589.07,359,130,0
2026-04-30 10:27:00,4589.06,4590.12,4588.46,4589.99,412,130,0
2026-04-30 10:28:00,4589.95,4590.27,4588.85,4589.22,396,130,0
2026-04-30 10:29:00,4589.27,4591.58,4589.25,4591.58,399,130,0
2026-04-30 10:30:00,4591.59,4592.82,4591.43,4591.85,394,130,0
2026-04-30 10:31:00,4591.86,4592.26,4590.14,4590.34,469,130,0
2026-04-30 10:32:00,4590.15,4590.43,4588.8,4589.12,402,130,0
2026-04-30 10:33:00,4589.13,4590.9,4588.65,4589.67,375,130,0
2026-04-30 10:34:00,4589.66,4590.58,4588.8,4588.96,434,130,0
2026-04-30 10:35:00,4588.95,4589.33,4588.31,4588.45,403,130,0
2026-04-30 10:36:00,4588.46,4589.06,4588.07,4588.38,384,130,0
2026-04-30 10:37:00,4588.37,4591.53,4588.24,4591.43,349,130,0
2026-04-30 10:38:00,4591.41,4592.15,4590.5,4591.97,378,130,0
2026-04-30 10:39:00,4592.0,4592.51,4589.85,4590.07,405,130,0
2026-04-30 10:40:00,4590.01,4592.46,4589.98,4592.27,398,130,0
2026-04-30 10:41:00,4592.32,4593.9,4592.27,4593.66,382,130,0
2026-04-30 10:42:00,4593.65,4595.63,4593.18,4595.45,371,130,0
2026-04-30 10:43:00,4595.44,4596.88,4594.76,4596.56,393,130,0
2026-04-30 10:44:00,4596.56,4598.03,4596.42,4596.75,414,130,0
2026-04-30 10:45:00,4596.78,4597.01,4593.89,4594.21,483,130,0
2026-04-30 10:46:00,4594.23,4596.39,4593.49,4596.14,442,130,0
2026-04-30 10:47:00,4596.07,4598.69,4595.79,4597.63,400,130,0
2026-04-30 10:48:00,4597.63,4600.22,4597.56,4599.77,360,130,0
2026-04-30 10:49:00,4599.78,4600.82,4599.72,4600.66,396,130,0
2026-04-30 10:50:00,4600.67,4600.82,4596.87,4597.03,449,130,0
2026-04-30 10:51:00,4597.02,4597.75,4596.67,4597.52,299,130,0
2026-04-30 10:52:00,4597.52,4599.15,4596.72,4597.97,377,130,0
2026-04-30 10:53:00,4598.0,4600.84,4598.0,4600.83,372,130,0
2026-04-30 10:54:00,4600.82,4601.22,4600.1,4600.45,360,130,0
2026-04-30 10:55:00,4600.45,4600.61,4598.38,4598.55,333,130,0
2026-04-30 10:56:00,4598.6,4601.52,4598.24,4601.51,399,130,0
2026-04-30 10:57:00,4601.52,4605.5,4598.9,4598.91,675,130,0
2026-04-30 10:58:00,4598.93,4599.51,4597.43,4597.47,496,130,0
2026-04-30 10:59:00,4597.46,4598.94,4596.62,4598.49,378,130,0
2026-04-30 11:00:00,4598.48,4600.97,4597.39,4600.04,515,130,0
2026-04-30 11:01:00,4600.03,4602.4,4598.98,4601.5,500,130,0
2026-04-30 11:02:00,4601.46,4602.69,4600.39,4602.34,482,130,0
2026-04-30 11:03:00,4602.36,4608.18,4601.97,4607.53,531,130,0
2026-04-30 11:04:00,4607.56,4628.08,4607.28,4626.28,678,130,0
2026-04-30 11:05:00,4626.46,4629.71,4622.35,4622.55,676,130,0
2026-04-30 11:06:00,4622.51,4624.23,4619.83,4622.98,645,130,0
2026-04-30 11:07:00,4622.98,4625.01,4619.86,4620.05,643,130,0
2026-04-30 11:08:00,4619.95,4621.15,4616.88,4618.57,633,130,0
2026-04-30 11:09:00,4618.56,4620.66,4617.13,4619.84,575,130,0
2026-04-30 11:10:00,4619.84,4621.83,4619.64,4620.75,571,130,0
2026-04-30 11:11:00,4620.65,4621.23,4615.42,4615.87,547,130,0
2026-04-30 11:12:00,4615.9,4620.39,4615.87,4619.59,519,130,0
2026-04-30 11:13:00,4619.61,4619.63,4616.64,4616.72,465,130,0
2026-04-30 11:14:00,4616.68,4620.42,4616.52,4618.84,517,130,0
2026-04-30 11:15:00,4618.83,4618.99,4617.76,4618.17,466,130,0
2026-04-30 11:16:00,4618.17,4618.89,4616.92,4618.58,481,130,0
2026-04-30 11:17:00,4618.58,4620.48,4618.47,4619.95,464,130,0
2026-04-30 11:18:00,4619.97,4620.01,4615.83,4615.85,424,130,0
2026-04-30 11:19:00,4615.87,4615.87,4613.45,4614.47,487,130,0
2026-04-30 11:20:00,4614.49,4614.61,4612.58,4613.74,464,130,0
2026-04-30 11:21:00,4613.73,4614.07,4612.15,4613.16,488,130,0
2026-04-30 11:22:00,4613.18,4614.0,4612.26,4612.35,471,130,0
2026-04-30 11:23:00,4612.33,4616.42,4612.33,4614.42,500,130,0
2026-04-30 11:24:00,4614.16,4615.33,4613.85,4615.28,450,130,0
2026-04-30 11:25:00,4615.3,4617.71,4615.06,4617.15,487,130,0
2026-04-30 11:26:00,4617.21,4617.21,4616.11,4616.37,459,130,0
2026-04-30 11:27:00,4616.37,4620.4,4616.37,4618.86,529,130,0
2026-04-30 11:28:00,4618.86,4619.12,4616.66,4616.79,509,130,0
2026-04-30 11:29:00,4616.8,4617.73,4616.36,4617.56,494,130,0
2026-04-30 11:30:00,4617.57,4619.66,4617.0,4617.86,530,130,0
2026-04-30 11:31:00,4617.85,4618.94,4617.17,4617.37,477,130,0
2026-04-30 11:32:00,4617.27,4618.08,4615.92,4616.17,503,130,0
2026-04-30 11:33:00,4616.32,4619.78,4615.41,4619.73,469,130,0
2026-04-30 11:34:00,4619.75,4620.74,4616.0,4616.93,460,130,0
2026-04-30 11:35:00,4616.96,4617.07,4614.2,4614.43,515,130,0
2026-04-30 11:36:00,4614.38,4615.9,4614.22,4615.79,463,130,0
2026-04-30 11:37:00,4615.02,4616.29,4614.96,4615.43,423,130,0
2026-04-30 11:38:00,4615.43,4620.86,4615.27,4619.84,516,130,0
2026-04-30 11:39:00,4619.82,4619.82,4616.21,4616.21,520,130,0
2026-04-30 11:40:00,4616.24,4616.34,4614.03,4616.08,528,130,0
2026-04-30 11:41:00,4615.7,4616.14,4613.89,4614.16,450,130,0
2026-04-30 11:42:00,4614.17,4616.2,4613.97,4614.83,427,130,0
2026-04-30 11:43:00,4614.8,4615.69,4614.48,4615.49,369,130,0
2026-04-30 11:44:00,4615.5,4615.55,4613.77,4614.94,446,130,0
2026-04-30 11:45:00,4615.08,4616.3,4614.32,4616.22,441,130,0
2026-04-30 11:46:00,4616.23,4617.55,4615.48,4617.23,435,130,0
2026-04-30 11:47:00,4617.23,4617.61,4615.89,4617.56,440,130,0
2026-04-30 11:48:00,4617.57,4619.38,4616.49,4616.66,428,130,0
2026-04-30 11:49:00,4616.67,4617.89,4616.4,4617.53,448,130,0
2026-04-30 11:50:00,4617.53,4617.72,4616.0,4616.48,408,130,0
2026-04-30 11:51:00,4616.49,4618.51,4616.46,4618.44,357,130,0
2026-04-30 11:52:00,4618.45,4618.59,4615.6,4615.95,450,130,0
2026-04-30 11:53:00,4615.95,4617.49,4615.58,4617.49,396,130,0
2026-04-30 11:54:00,4617.48,4618.42,4616.91,4616.96,468,130,0
2026-04-30 11:55:00,4616.93,4617.14,4615.65,4616.48,494,130,0
2026-04-30 11:56:00,4616.62,4617.49,4615.96,4617.05,415,130,0
2026-04-30 11:57:00,4617.05,4617.25,4616.13,4616.74,343,130,0
2026-04-30 11:58:00,4616.74,4617.48,4616.03,4616.85,301,130,0
2026-04-30 11:59:00,4616.8,4617.36,4616.28,4616.32,347,130,0
2026-04-30 12:00:00,4616.37,4617.48,4616.26,4617.48,367,130,0
2026-04-30 12:01:00,4617.48,4617.48,4615.99,4617.26,404,130,0
2026-04-30 12:02:00,4617.26,4617.3,4615.17,4615.5,427,130,0
2026-04-30 12:03:00,4615.5,4616.79,4615.16,4616.59,369,130,0
2026-04-30 12:04:00,4616.59,4617.94,4616.0,4617.19,428,130,0
2026-04-30 12:05:00,4617.16,4618.7,4617.08,4618.55,423,130,0
2026-04-30 12:06:00,4618.56,4620.18,4618.05,4618.08,440,130,0
2026-04-30 12:07:00,4618.11,4618.62,4616.59,4616.93,426,130,0
2026-04-30 12:08:00,4616.93,4617.64,4614.29,4616.91,514,130,0
2026-04-30 12:09:00,4616.87,4620.09,4616.44,4619.93,461,130,0
2026-04-30 12:10:00,4619.92,4620.04,4615.15,4616.72,560,130,0
2026-04-30 12:11:00,4616.73,4618.25,4616.58,4616.58,479,130,0
2026-04-30 12:12:00,4616.67,4617.67,4616.21,4617.5,418,130,0
2026-04-30 12:13:00,4617.49,4617.72,4616.73,4617.69,390,130,0
2026-04-30 12:14:00,4617.69,4619.58,4617.65,4618.93,394,130,0
2026-04-30 12:15:00,4618.88,4620.53,4618.39,4620.19,454,130,0
2026-04-30 12:16:00,4620.24,4620.24,4617.14,4617.92,405,130,0
2026-04-30 12:17:00,4617.88,4618.18,4616.45,4617.31,410,130,0
2026-04-30 12:18:00,4617.32,4618.17,4616.83,4617.83,451,130,0
2026-04-30 12:19:00,4617.81,4617.81,4616.14,4616.86,339,130,0
2026-04-30 12:20:00,4616.82,4616.82,4615.62,4616.38,433,130,0
2026-04-30 12:21:00,4616.38,4617.4,4615.87,4616.93,476,130,0
2026-04-30 12:22:00,4616.94,4617.95,4615.52,4616.26,411,130,0
2026-04-30 12:23:00,4616.25,4618.72,4616.11,4618.44,448,130,0
2026-04-30 12:24:00,4618.29,4620.46,4618.15,4619.31,459,130,0
2026-04-30 12:25:00,4619.31,4619.91,4618.42,4618.67,438,130,0
2026-04-30 12:26:00,4618.67,4619.75,4617.7,4619.08,454,130,0
2026-04-30 12:27:00,4619.08,4621.85,4618.64,4621.48,412,130,0
2026-04-30 12:28:00,4621.47,4625.23,4620.28,4625.05,598,130,0
2026-04-30 12:29:00,4625.04,4626.76,4624.68,4625.61,606,130,0
2026-04-30 12:30:00,4625.55,4629.79,4623.73,4627.25,652,130,0
2026-04-30 12:31:00,4627.29,4631.84,4627.29,4628.05,706,130,0
2026-04-30 12:32:00,4628.05,4628.44,4623.59,4625.79,569,130,0
2026-04-30 12:33:00,4626.15,4626.61,4623.29,4624.2,626,130,0
2026-04-30 12:34:00,4624.22,4625.1,4623.36,4624.43,607,130,0
2026-04-30 12:35:00,4624.41,4625.9,4623.35,4625.16,561,130,0
2026-04-30 12:36:00,4625.16,4626.56,4624.12,4624.31,520,130,0
2026-04-30 12:37:00,4624.3,4624.3,4621.0,4622.81,494,130,0
2026-04-30 12:38:00,4622.78,4624.36,4622.78,4623.45,502,130,0
2026-04-30 12:39:00,4623.46,4624.47,4622.92,4624.24,491,130,0
2026-04-30 12:40:00,4624.23,4624.67,4621.6,4621.69,521,130,0
2026-04-30 12:41:00,4621.68,4622.39,4618.99,4619.0,458,130,0
2026-04-30 12:42:00,4619.04,4620.63,4618.49,4620.19,489,130,0
2026-04-30 12:43:00,4620.19,4620.21,4619.11,4619.7,475,130,0
2026-04-30 12:44:00,4619.7,4620.11,4618.61,4619.29,436,130,0
2026-04-30 12:45:00,4619.3,4620.89,4618.59,4618.59,413,130,0
2026-04-30 12:46:00,4618.6,4619.32,4618.21,4618.29,426,130,0
2026-04-30 12:47:00,4618.28,4621.88,4618.25,4621.55,388,130,0
2026-04-30 12:48:00,4621.53,4623.46,4621.36,4623.14,380,130,0
2026-04-30 12:49:00,4623.14,4624.35,4622.96,4623.65,438,130,0
2026-04-30 12:50:00,4623.7,4624.0,4621.78,4622.67,412,130,0
2026-04-30 12:51:00,4622.72,4623.34,4621.96,4622.67,415,130,0
2026-04-30 12:52:00,4622.68,4625.37,4622.68,4624.64,442,130,0
2026-04-30 12:53:00,4624.62,4624.63,4623.34,4624.32,430,130,0
2026-04-30 12:54:00,4624.34,4627.23,4624.04,4626.7,420,130,0
2026-04-30 12:55:00,4626.71,4626.78,4625.39,4625.9,384,130,0
2026-04-30 12:56:00,4625.91,4626.24,4625.13,4625.14,342,130,0
2026-04-30 12:57:00,4624.81,4625.58,4624.65,4625.16,362,130,0
2026-04-30 12:58:00,4625.15,4625.59,4623.47,4624.94,409,130,0
2026-04-30 12:59:00,4624.95,4626.2,4624.41,4625.23,427,130,0
2026-04-30 13:00:00,4625.2,4627.3,4625.18,4626.8,495,130,0
2026-04-30 13:01:00,4626.81,4628.95,4626.56,4628.77,457,130,0
2026-04-30 13:02:00,4628.81,4628.93,4625.96,4625.98,499,130,0
2026-04-30 13:03:00,4625.96,4627.02,4625.39,4625.57,464,130,0
2026-04-30 13:04:00,4625.57,4626.15,4623.81,4624.1,380,130,0
2026-04-30 13:05:00,4624.11,4627.71,4623.76,4627.03,430,130,0
2026-04-30 13:06:00,4627.4,4627.97,4626.1,4627.87,445,130,0
2026-04-30 13:07:00,4627.9,4629.28,4627.01,4627.51,430,130,0
2026-04-30 13:08:00,4627.52,4628.11,4626.82,4626.91,406,130,0
2026-04-30 13:09:00,4626.92,4627.15,4625.38,4625.9,421,130,0
2026-04-30 13:10:00,4625.91,4626.41,4625.42,4625.55,410,130,0
2026-04-30 13:11:00,4625.71,4627.16,4625.56,4626.56,321,130,0
2026-04-30 13:12:00,4626.56,4627.93,4626.56,4627.57,325,130,0
2026-04-30 13:13:00,4627.61,4628.4,4625.61,4625.61,413,130,0
2026-04-30 13:14:00,4625.53,4626.87,4625.21,4626.79,465,130,0
2026-04-30 13:15:00,4626.77,4629.02,4626.19,4628.68,386,130,0
2026-04-30 13:16:00,4628.6,4631.97,4628.32,4631.69,434,130,0
2026-04-30 13:17:00,4631.68,4632.01,4628.58,4629.12,424,130,0
2026-04-30 13:18:00,4629.12,4630.48,4629.12,4630.13,328,130,0
2026-04-30 13:19:00,4630.13,4630.23,4628.69,4629.11,345,130,0
2026-04-30 13:20:00,4629.11,4630.23,4628.52,4629.15,371,130,0
2026-04-30 13:21:00,4629.17,4632.11,4628.78,4631.98,414,130,0
2026-04-30 13:22:00,4631.97,4632.4,4630.61,4631.72,412,130,0
2026-04-30 13:23:00,4631.75,4633.82,4631.73,4633.52,362,130,0
2026-04-30 13:24:00,4633.5,4635.55,4633.14,4634.34,386,130,0
2026-04-30 13:25:00,4634.35,4635.14,4633.4,4635.14,419,130,0
2026-04-30 13:26:00,4635.15,4636.12,4634.59,4635.32,422,130,0
2026-04-30 13:27:00,4635.36,4640.72,4635.26,4639.66,607,130,0
2026-04-30 13:28:00,4639.63,4640.05,4636.24,4639.66,593,130,0
2026-04-30 13:29:00,4639.64,4644.09,4638.05,4643.65,588,130,0
2026-04-30 13:30:00,4643.72,4646.89,4641.6,4642.88,676,130,0
2026-04-30 13:31:00,4642.9,4643.75,4639.92,4640.06,664,130,0
2026-04-30 13:32:00,4640.06,4641.22,4638.98,4640.31,639,130,0
2026-04-30 13:33:00,4640.25,4641.47,4638.99,4639.03,601,130,0
2026-04-30 13:34:00,4638.97,4638.97,4635.77,4635.88,521,130,0
2026-04-30 13:35:00,4635.84,4639.01,4634.9,4637.3,556,130,0
2026-04-30 13:36:00,4637.28,4638.51,4636.7,4637.31,547,130,0
2026-04-30 13:37:00,4637.32,4637.35,4634.35,4635.83,545,130,0
2026-04-30 13:38:00,4635.72,4638.38,4634.3,4637.78,515,130,0
2026-04-30 13:39:00,4637.78,4638.23,4636.77,4637.85,514,130,0
2026-04-30 13:40:00,4637.87,4638.23,4636.94,4637.9,501,130,0
2026-04-30 13:41:00,4637.8,4639.36,4637.74,4638.58,439,130,0
2026-04-30 13:42:00,4638.59,4641.14,4638.44,4640.54,457,130,0
2026-04-30 13:43:00,4640.53,4640.56,4638.09,4639.06,528,130,0
2026-04-30 13:44:00,4639.14,4639.93,4636.52,4636.63,561,130,0
2026-04-30 13:45:00,4636.63,4637.73,4636.02,4636.02,505,130,0
2026-04-30 13:46:00,4636.02,4636.54,4634.24,4634.42,549,130,0
2026-04-30 13:47:00,4634.4,4637.4,4634.37,4637.21,466,130,0
2026-04-30 13:48:00,4637.21,4638.38,4636.81,4637.38,455,130,0
2026-04-30 13:49:00,4637.42,4637.9,4635.19,4636.88,603,130,0
2026-04-30 13:50:00,4636.87,4637.83,4635.74,4637.55,548,130,0
2026-04-30 13:51:00,4637.5,4638.05,4636.92,4637.68,478,130,0
2026-04-30 13:52:00,4637.66,4638.24,4637.26,4637.39,515,130,0
2026-04-30 13:53:00,4637.36,4637.47,4636.22,4637.39,547,130,0
2026-04-30 13:54:00,4637.38,4638.04,4636.62,4637.06,449,130,0
2026-04-30 13:55:00,4637.07,4637.34,4635.66,4636.25,479,130,0
2026-04-30 13:56:00,4636.31,4636.31,4634.48,4634.59,432,130,0
2026-04-30 13:57:00,4634.59,4635.86,4634.3,4635.28,355,130,0
2026-04-30 13:58:00,4635.28,4637.97,4633.93,4637.93,382,130,0
2026-04-30 13:59:00,4637.93,4639.86,4637.91,4639.81,390,130,0
2026-04-30 14:00:00,4639.81,4641.98,4638.62,4639.86,534,130,0
2026-04-30 14:01:00,4639.85,4640.23,4637.83,4639.49,554,130,0
2026-04-30 14:02:00,4639.49,4642.55,4639.45,4641.98,507,130,0
2026-04-30 14:03:00,4642.17,4642.23,4639.57,4641.92,540,130,0
2026-04-30 14:04:00,4641.92,4643.15,4641.67,4641.8,554,130,0
2026-04-30 14:05:00,4641.8,4641.82,4639.18,4639.27,527,130,0
2026-04-30 14:06:00,4639.27,4640.67,4638.7,4640.35,525,130,0
2026-04-30 14:07:00,4640.33,4640.72,4638.73,4639.99,497,130,0
2026-04-30 14:08:00,4639.99,4641.42,4639.41,4641.32,528,130,0
2026-04-30 14:09:00,4641.28,4645.38,4641.28,4645.02,536,130,0
2026-04-30 14:10:00,4644.99,4644.99,4643.2,4643.61,570,130,0
2026-04-30 14:11:00,4643.62,4644.76,4642.45,4643.51,515,130,0
2026-04-30 14:12:00,4643.48,4644.43,4642.09,4644.37,515,130,0
2026-04-30 14:13:00,4644.34,4644.39,4638.52,4638.82,608,130,0
2026-04-30 14:14:00,4638.8,4638.81,4635.98,4636.01,576,130,0
2026-04-30 14:15:00,4636.05,4637.13,4634.58,4636.87,589,130,0
2026-04-30 14:16:00,4636.87,4638.68,4635.48,4636.62,535,130,0
2026-04-30 14:17:00,4636.62,4636.62,4634.23,4634.67,500,130,0
2026-04-30 14:18:00,4634.7,4636.63,4633.65,4635.85,412,130,0
2026-04-30 14:19:00,4635.87,4637.28,4635.39,4635.98,471,130,0
2026-04-30 14:20:00,4635.99,4640.01,4633.97,4639.08,575,130,0
2026-04-30 14:21:00,4639.09,4639.93,4637.5,4638.58,554,130,0
2026-04-30 14:22:00,4638.58,4641.57,4637.95,4641.33,479,130,0
