ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1748627760000,978.5645,-6.9104,-4.4895,-16.9461,2.4209,0.0,75,0
1748631360000,980.9316,-7.1854,-4.7644,-14.3039,2.4209,0.0,75,0
1748634960000,980.9185,-7.7975,-5.3766,-13.7049,2.4209,0.0,75,0
1748638560000,980.588,-7.7975,-5.3766,-14.0355,2.4209,0.0,75,0
1748642160000,980.7863,-7.7975,-5.3766,-13.8371,2.4209,0.0,75,0
1748645760000,978.064,-7.7975,-5.3766,-16.5595,2.4209,0.0,75,0
1748649360000,977.8741,-7.5661,-5.1452,-16.9807,2.4209,0.0,75,0
1748652960000,977.2102,-8.9918,-6.5617,-16.2281,2.4301,0.0,76,0
1748656560000,974.3849,-8.7639,-6.3338,-19.2813,2.4301,0.0,76,0
1748660160000,974.8792,-8.6109,-6.1808,-18.9399,2.4301,0.0,76,0
1748663760000,977.0535,-8.4579,-6.0278,-16.9187,2.4301,0.0,76,0
1748667360000,978.1504,-8.3051,-5.875,-15.9746,2.4301,0.0,76,0
1748670960000,977.2288,-8.3051,-5.875,-16.8962,2.4301,0.0,76,0
1748674560000,977.9643,-8.3051,-5.875,-16.1607,2.4301,0.0,76,0
1748678160000,977.6922,-8.3051,-5.875,-16.4328,2.4301,0.0,76,0
1748681760000,977.8136,-8.3051,-5.875,-16.3114,2.4301,0.0,76,0
1748685360000,976.9514,-8.3051,-5.875,-17.1736,2.4301,0.0,76,0
1748688960000,976.4565,-8.2275,-5.7974,-17.746,2.4301,0.0,76,0
1748692560000,976.5173,-8.2275,-5.7974,-17.6853,2.4301,0.0,76,0
1748696160000,978.7127,-7.9891,-5.559,-15.7282,2.4301,0.0,76,0
1748699760000,978.5447,-7.9891,-5.559,-15.8963,2.4301,0.0,76,0
1748703360000,979.6753,-7.9036,-5.4735,-14.8512,2.4301,0.0,76,0
1748706960000,979.7648,-7.751,-5.3209,-14.9142,2.4301,0.0,76,0
1748710560000,979.8934,-7.751,-5.3209,-14.7856,2.4301,0.0,76,0
1748714160000,978.9654,-7.751,-5.3209,-15.7137,2.4301,0.0,76,0
1748717760000,979.838,-7.751,-5.3209,-14.8411,2.4301,0.0,76,0
1748721360000,980.2835,-7.9875,-5.5575,-14.1591,2.4301,0.0,76,0
1748724960000,980.6287,-7.9875,-5.5575,-13.8138,2.4301,0.0,76,0
1748728560000,980.668,-7.91,-5.48,-13.8521,2.4301,0.0,76,0
1748732160000,980.0333,-7.8246,-5.3945,-14.5722,2.4301,0.0,76,0
1748735760000,979.7972,-7.7471,-5.317,-14.8857,2.4301,0.0,76,0
1748739360000,979.4024,-7.7471,-5.317,-15.2806,2.4301,0.0,76,0
1748742960000,977.9032,-7.7471,-5.317,-16.7798,2.4301,0.0,76,0
1748746560000,978.2609,-7.7471,-5.317,-16.4221,2.4301,0.0,76,0
1748750160000,979.1127,-7.6694,-5.2393,-15.6479,2.4301,0.0,76,0
1748753760000,979.9137,-7.5943,-5.1642,-14.9221,2.4301,0.0,76,0
1748757360000,979.5751,-7.5943,-5.1642,-15.2607,2.4301,0.0,76,0
1748760960000,978.9011,-7.5943,-5.1642,-15.9347,2.4301,0.0,76,0
1748764560000,978.7338,-7.5943,-5.1642,-16.102,2.4301,0.0,76,0
1748768160000,978.0613,-7.5943,-5.1642,-16.7745,2.4301,0.0,76,0
1748771760000,976.2323,-7.5943,-5.1642,-18.6035,2.4301,0.0,76,0
1748775360000,976.5916,-7.5943,-5.1642,-18.2442,2.4301,0.0,76,0
1748778960000,977.579,-7.4412,-5.0111,-17.4099,2.4301,0.0,76,0
1748782560000,976.4033,-7.4412,-5.0111,-18.5856,2.4301,0.0,76,0
1748786160000,977.9953,-7.2025,-4.7724,-17.2323,2.4301,0.0,76,0
1748789760000,979.7811,-6.9718,-4.5417,-15.6772,2.4301,0.0,76,0
1748793360000,980.5861,-6.9718,-4.5417,-14.8722,2.4301,0.0,76,0
1748796960000,982.3396,-6.6585,-4.2284,-13.4319,2.4301,0.0,76,0
1748800560000,982.1355,-6.6585,-4.2284,-13.6361,2.4301,0.0,76,0
1748804160000,981.3075,-6.4954,-4.0653,-14.6272,2.4301,0.0,76,0
1748807760000,981.9564,-6.4203,-3.9902,-14.0535,2.4301,0.0,76,0
1748811360000,982.0092,-6.3427,-3.9126,-14.0782,2.4301,0.0,76,0
